Proffundidad,w,Sondeo,X,Y,Zmsn,Z
2.47,20.5,SM-55-P2,479329.18,2037687.79,0.86,-1.61
2.63,18.8,SM-55-P2,479329.18,2037687.79,0.86,-1.77
2.93,20.6,SM-55-P2,479329.18,2037687.79,0.86,-2.07
3.38,24.6,SM-55-P2,479329.18,2037687.79,0.86,-2.52
3.83,26,SM-55-P2,479329.18,2037687.79,0.86,-2.97
4.28,27.7,SM-55-P2,479329.18,2037687.79,0.86,-3.42
4.72,24.3,SM-55-P2,479329.18,2037687.79,0.86,-3.86
5.18,24.1,SM-55-P2,479329.18,2037687.79,0.86,-4.32
5.63,21.6,SM-55-P2,479329.18,2037687.79,0.86,-4.77
6.07,48.9,SM-55-P2,479329.18,2037687.79,0.86,-5.21
6.53,45.5,SM-55-P2,479329.18,2037687.79,0.86,-5.67
6.98,54.9,SM-55-P2,479329.18,2037687.79,0.86,-6.12
7.43,44.7,SM-55-P2,479329.18,2037687.79,0.86,-6.57
7.88,41.8,SM-55-P2,479329.18,2037687.79,0.86,-7.02
8.32,33.8,SM-55-P2,479329.18,2037687.79,0.86,-7.46
8.78,39.5,SM-55-P2,479329.18,2037687.79,0.86,-7.92
9.11,31.5,SM-55-P2,479329.18,2037687.79,0.86,-8.25
9.34,48.1,SM-55-P2,479329.18,2037687.79,0.86,-8.48
9.68,47.1,SM-55-P2,479329.18,2037687.79,0.86,-8.82
10.13,49.8,SM-55-P2,479329.18,2037687.79,0.86,-9.27
10.58,49.8,SM-55-P2,479329.18,2037687.79,0.86,-9.72
10.91,42.4,SM-55-P2,479329.18,2037687.79,0.86,-10.05
11.14,33.9,SM-55-P2,479329.18,2037687.79,0.86,-10.28
11.48,48.8,SM-55-P2,479329.18,2037687.79,0.86,-10.62
11.93,52.3,SM-55-P2,479329.18,2037687.79,0.86,-11.07
12.38,45.5,SM-55-P2,479329.18,2037687.79,0.86,-11.52
12.83,45.2,SM-55-P2,479329.18,2037687.79,0.86,-11.97
13.28,44.3,SM-55-P2,479329.18,2037687.79,0.86,-12.42
13.73,55,SM-55-P2,479329.18,2037687.79,0.86,-12.87
14.18,58,SM-55-P2,479329.18,2037687.79,0.86,-13.32
14.63,51.7,SM-55-P2,479329.18,2037687.79,0.86,-13.77
14.96,34.6,SM-55-P2,479329.18,2037687.79,0.86,-14.1
15.19,39.6,SM-55-P2,479329.18,2037687.79,0.86,-14.33
15.53,16.4,SM-55-P2,479329.18,2037687.79,0.86,-14.67
15.86,15,SM-55-P2,479329.18,2037687.79,0.86,-15
16.09,32.4,SM-55-P2,479329.18,2037687.79,0.86,-15.23
16.31,35.2,SM-55-P2,479329.18,2037687.79,0.86,-15.45
16.54,22.5,SM-55-P2,479329.18,2037687.79,0.86,-15.68
16.88,22.5,SM-55-P2,479329.18,2037687.79,0.86,-16.02
17.33,22.4,SM-55-P2,479329.18,2037687.79,0.86,-16.47
17.63,21.9,SM-55-P2,479329.18,2037687.79,0.86,-16.77
17.77,19.2,SM-55-P2,479329.18,2037687.79,0.86,-16.91
17.93,19.9,SM-55-P2,479329.18,2037687.79,0.86,-17.07
18.11,22.2,SM-55-P2,479329.18,2037687.79,0.86,-17.25
18.34,19.7,SM-55-P2,479329.18,2037687.79,0.86,-17.48
18.67,21.4,SM-55-P2,479329.18,2037687.79,0.86,-17.81
19.13,21.3,SM-55-P2,479329.18,2037687.79,0.86,-18.27
19.58,21.3,SM-55-P2,479329.18,2037687.79,0.86,-18.72
20.02,22.2,SM-55-P2,479329.18,2037687.79,0.86,-19.16
20.48,18.8,SM-55-P2,479329.18,2037687.79,0.86,-19.62
20.92,23.7,SM-55-P2,479329.18,2037687.79,0.86,-20.06
21.38,23.1,SM-55-P2,479329.18,2037687.79,0.86,-20.52
21.83,23.8,SM-55-P2,479329.18,2037687.79,0.86,-20.97
22.28,22.7,SM-55-P2,479329.18,2037687.79,0.86,-21.42
22.73,21.7,SM-55-P2,479329.18,2037687.79,0.86,-21.87
23.17,20.9,SM-55-P2,479329.18,2037687.79,0.86,-22.31
23.63,22.9,SM-55-P2,479329.18,2037687.79,0.86,-22.77
24.08,21.3,SM-55-P2,479329.18,2037687.79,0.86,-23.22
24.53,23.1,SM-55-P2,479329.18,2037687.79,0.86,-23.67
24.98,20.9,SM-55-P2,479329.18,2037687.79,0.86,-24.12
25.42,19.8,SM-55-P2,479329.18,2037687.79,0.86,-24.56
25.88,20.2,SM-55-P2,479329.18,2037687.79,0.86,-25.02
26.21,17.8,SM-55-P2,479329.18,2037687.79,0.86,-25.35
26.44,37.9,SM-55-P2,479329.18,2037687.79,0.86,-25.58
26.66,16.7,SM-55-P2,479329.18,2037687.79,0.86,-25.8
26.89,34.6,SM-55-P2,479329.18,2037687.79,0.86,-26.03
27.23,32.3,SM-55-P2,479329.18,2037687.79,0.86,-26.37
27.67,25.1,SM-55-P2,479329.18,2037687.79,0.86,-26.81
28.13,28.1,SM-55-P2,479329.18,2037687.79,0.86,-27.27
28.58,28.9,SM-55-P2,479329.18,2037687.79,0.86,-27.72
29.03,27,SM-55-P2,479329.18,2037687.79,0.86,-28.17
29.48,24.4,SM-55-P2,479329.18,2037687.79,0.86,-28.62
29.92,26.5,SM-55-P2,479329.18,2037687.79,0.86,-29.06
30.38,27.1,SM-55-P2,479329.18,2037687.79,0.86,-29.52
30.83,25.3,SM-55-P2,479329.18,2037687.79,0.86,-29.97
31.28,21.8,SM-55-P2,479329.18,2037687.79,0.86,-30.42
31.73,23.2,SM-55-P2,479329.18,2037687.79,0.86,-30.87
32.06,32.4,SM-55-P2,479329.18,2037687.79,0.86,-31.2
32.29,56,SM-55-P2,479329.18,2037687.79,0.86,-31.43
32.51,58,SM-55-P2,479329.18,2037687.79,0.86,-31.65
32.74,15.9,SM-55-P2,479329.18,2037687.79,0.86,-31.88
33.08,18.9,SM-55-P2,479329.18,2037687.79,0.86,-32.22
33.41,17.8,SM-55-P2,479329.18,2037687.79,0.86,-32.55
33.64,14.5,SM-55-P2,479329.18,2037687.79,0.86,-32.78
34.42,23.25,SM-55-P2,479329.18,2037687.79,0.86,-33.56
34.76,24.6,SM-55-P2,479329.18,2037687.79,0.86,-33.9
34.99,25.2,SM-55-P2,479329.18,2037687.79,0.86,-34.13
35.33,21.8,SM-55-P2,479329.18,2037687.79,0.86,-34.47
35.78,28.3,SM-55-P2,479329.18,2037687.79,0.86,-34.92
36.23,28.6,SM-55-P2,479329.18,2037687.79,0.86,-35.37
36.67,27.4,SM-55-P2,479329.18,2037687.79,0.86,-35.81
37.13,32.1,SM-55-P2,479329.18,2037687.79,0.86,-36.27
37.91,33.4,SM-55-P2,479329.18,2037687.79,0.86,-37.05
38.14,36.7,SM-55-P2,479329.18,2037687.79,0.86,-37.28
38.48,26.7,SM-55-P2,479329.18,2037687.79,0.86,-37.62
38.92,26.3,SM-55-P2,479329.18,2037687.79,0.86,-38.06
39.26,26.3,SM-55-P2,479329.18,2037687.79,0.86,-38.4
39.49,28,SM-55-P2,479329.18,2037687.79,0.86,-38.63
39.83,19.5,SM-55-P2,479329.18,2037687.79,0.86,-38.97
40.28,20.1,SM-55-P2,479329.18,2037687.79,0.86,-39.42
40.73,19.8,SM-55-P2,479329.18,2037687.79,0.86,-39.87
41.06,22.3,SM-55-P2,479329.18,2037687.79,0.86,-40.2
41.29,26.7,SM-55-P2,479329.18,2037687.79,0.86,-40.43
41.63,25,SM-55-P2,479329.18,2037687.79,0.86,-40.77
41.96,34.8,SM-55-P2,479329.18,2037687.79,0.86,-41.1
42.19,23.2,SM-55-P2,479329.18,2037687.79,0.86,-41.33
42.53,28.7,SM-55-P2,479329.18,2037687.79,0.86,-41.67
42.98,30.3,SM-55-P2,479329.18,2037687.79,0.86,-42.12
43.31,28.8,SM-55-P2,479329.18,2037687.79,0.86,-42.45
43.54,22.3,SM-55-P2,479329.18,2037687.79,0.86,-42.68
43.76,26.4,SM-55-P2,479329.18,2037687.79,0.86,-42.9
43.99,26.1,SM-55-P2,479329.18,2037687.79,0.86,-43.13
44.33,31.7,SM-55-P2,479329.18,2037687.79,0.86,-43.47
44.66,31.5,SM-55-P2,479329.18,2037687.79,0.86,-43.8
44.89,26.2,SM-55-P2,479329.18,2037687.79,0.86,-44.03
45.11,26.6,SM-55-P2,479329.18,2037687.79,0.86,-44.25
45.34,31,SM-55-P2,479329.18,2037687.79,0.86,-44.48
45.68,31.1,SM-55-P2,479329.18,2037687.79,0.86,-44.82
46.13,31.9,SM-55-P2,479329.18,2037687.79,0.86,-45.27
46.58,32.3,SM-55-P2,479329.18,2037687.79,0.86,-45.72
47.03,23.1,SM-55-P2,479329.18,2037687.79,0.86,-46.17
47.48,24.2,SM-55-P2,479329.18,2037687.79,0.86,-46.62
47.93,25.5,SM-55-P2,479329.18,2037687.79,0.86,-47.07
48.26,23.7,SM-55-P2,479329.18,2037687.79,0.86,-47.4
48.49,10.5,SM-55-P2,479329.18,2037687.79,0.86,-47.63
48.83,13.1,SM-55-P2,479329.18,2037687.79,0.86,-47.97
49.16,15.5,SM-55-P2,479329.18,2037687.79,0.86,-48.3
49.39,13.3,SM-55-P2,479329.18,2037687.79,0.86,-48.53
49.73,14.1,SM-55-P2,479329.18,2037687.79,0.86,-48.87
50.18,13.6,SM-55-P2,479329.18,2037687.79,0.86,-49.32
50.63,11.8,SM-55-P2,479329.18,2037687.79,0.86,-49.77
0.23,24.4,SM-13-P2,478456.28,2037422.21,2.29,2.06
0.68,11.4,SM-13-P2,478456.28,2037422.21,2.29,1.61
1.13,21.6,SM-13-P2,478456.28,2037422.21,2.29,1.16
1.58,28.6,SM-13-P2,478456.28,2037422.21,2.29,0.71
2.03,29.7,SM-13-P2,478456.28,2037422.21,2.29,0.26
2.48,18.7,SM-13-P2,478456.28,2037422.21,2.29,-0.19
2.93,18.7,SM-13-P2,478456.28,2037422.21,2.29,-0.64
3.38,16.6,SM-13-P2,478456.28,2037422.21,2.29,-1.09
3.83,17.8,SM-13-P2,478456.28,2037422.21,2.29,-1.54
4.28,17.4,SM-13-P2,478456.28,2037422.21,2.29,-1.99
4.72,17.6,SM-13-P2,478456.28,2037422.21,2.29,-2.43
5.18,14.7,SM-13-P2,478456.28,2037422.21,2.29,-2.89
5.63,20.7,SM-13-P2,478456.28,2037422.21,2.29,-3.34
6.07,22.7,SM-13-P2,478456.28,2037422.21,2.29,-3.78
6.53,18.5,SM-13-P2,478456.28,2037422.21,2.29,-4.24
6.98,21.1,SM-13-P2,478456.28,2037422.21,2.29,-4.69
7.43,23.3,SM-13-P2,478456.28,2037422.21,2.29,-5.14
7.88,20.8,SM-13-P2,478456.28,2037422.21,2.29,-5.59
8.32,17,SM-13-P2,478456.28,2037422.21,2.29,-6.03
8.78,21.8,SM-13-P2,478456.28,2037422.21,2.29,-6.49
9.23,23.5,SM-13-P2,478456.28,2037422.21,2.29,-6.94
9.68,19.3,SM-13-P2,478456.28,2037422.21,2.29,-7.39
10.13,22.8,SM-13-P2,478456.28,2037422.21,2.29,-7.84
10.58,21.9,SM-13-P2,478456.28,2037422.21,2.29,-8.29
11.03,23.2,SM-13-P2,478456.28,2037422.21,2.29,-8.74
11.48,21.9,SM-13-P2,478456.28,2037422.21,2.29,-9.19
11.81,25.2,SM-13-P2,478456.28,2037422.21,2.29,-9.52
12.04,16.7,SM-13-P2,478456.28,2037422.21,2.29,-9.75
12.38,15.1,SM-13-P2,478456.28,2037422.21,2.29,-10.09
12.83,43.8,SM-13-P2,478456.28,2037422.21,2.29,-10.54
13.28,48.5,SM-13-P2,478456.28,2037422.21,2.29,-10.99
13.73,44.2,SM-13-P2,478456.28,2037422.21,2.29,-11.44
14.18,44.2,SM-13-P2,478456.28,2037422.21,2.29,-11.89
14.63,45.3,SM-13-P2,478456.28,2037422.21,2.29,-12.34
15.08,51,SM-13-P2,478456.28,2037422.21,2.29,-12.79
15.53,49.1,SM-13-P2,478456.28,2037422.21,2.29,-13.24
15.98,54.8,SM-13-P2,478456.28,2037422.21,2.29,-13.69
16.42,55.7,SM-13-P2,478456.28,2037422.21,2.29,-14.13
16.88,38.7,SM-13-P2,478456.28,2037422.21,2.29,-14.59
17.33,27.4,SM-13-P2,478456.28,2037422.21,2.29,-15.04
17.77,16.3,SM-13-P2,478456.28,2037422.21,2.29,-15.48
18.23,21.6,SM-13-P2,478456.28,2037422.21,2.29,-15.94
18.56,22.2,SM-13-P2,478456.28,2037422.21,2.29,-16.27
18.79,18.7,SM-13-P2,478456.28,2037422.21,2.29,-16.5
19.13,23.6,SM-13-P2,478456.28,2037422.21,2.29,-16.84
19.58,23.3,SM-13-P2,478456.28,2037422.21,2.29,-17.29
20.02,22,SM-13-P2,478456.28,2037422.21,2.29,-17.73
20.48,24,SM-13-P2,478456.28,2037422.21,2.29,-18.19
20.92,22.9,SM-13-P2,478456.28,2037422.21,2.29,-18.63
21.38,22.9,SM-13-P2,478456.28,2037422.21,2.29,-19.09
21.83,20.7,SM-13-P2,478456.28,2037422.21,2.29,-19.54
22.28,21.4,SM-13-P2,478456.28,2037422.21,2.29,-19.99
22.73,20.8,SM-13-P2,478456.28,2037422.21,2.29,-20.44
0.23,15.8,SM-25-P2,479793.28,2037531.65,1.3,1.07
0.68,23.6,SM-25-P2,479793.28,2037531.65,1.3,0.62
1.13,38.3,SM-25-P2,479793.28,2037531.65,1.3,0.17
1.46,37.2,SM-25-P2,479793.28,2037531.65,1.3,-0.16
1.69,23.4,SM-25-P2,479793.28,2037531.65,1.3,-0.39
2.03,24.8,SM-25-P2,479793.28,2037531.65,1.3,-0.73
2.48,18.9,SM-25-P2,479793.28,2037531.65,1.3,-1.18
2.93,18.7,SM-25-P2,479793.28,2037531.65,1.3,-1.63
3.38,17.3,SM-25-P2,479793.28,2037531.65,1.3,-2.08
4.28,18.6,SM-25-P2,479793.28,2037531.65,1.3,-2.98
5.18,20.13,SM-25-P2,479793.28,2037531.65,1.3,-3.88
5.63,18.9,SM-25-P2,479793.28,2037531.65,1.3,-4.33
6.07,21.6,SM-25-P2,479793.28,2037531.65,1.3,-4.77
6.53,56.7,SM-25-P2,479793.28,2037531.65,1.3,-5.23
6.98,54.7,SM-25-P2,479793.28,2037531.65,1.3,-5.68
7.43,38.8,SM-25-P2,479793.28,2037531.65,1.3,-6.13
7.88,31.3,SM-25-P2,479793.28,2037531.65,1.3,-6.58
8.32,32.4,SM-25-P2,479793.28,2037531.65,1.3,-7.02
9.23,44.9,SM-25-P2,479793.28,2037531.65,1.3,-7.93
9.68,40.6,SM-25-P2,479793.28,2037531.65,1.3,-8.38
10.13,42.6,SM-25-P2,479793.28,2037531.65,1.3,-8.83
10.58,42.8,SM-25-P2,479793.28,2037531.65,1.3,-9.28
11.03,43.7,SM-25-P2,479793.28,2037531.65,1.3,-9.73
11.48,46.6,SM-25-P2,479793.28,2037531.65,1.3,-10.18
11.93,47.2,SM-25-P2,479793.28,2037531.65,1.3,-10.63
12.38,45.3,SM-25-P2,479793.28,2037531.65,1.3,-11.08
12.83,46.5,SM-25-P2,479793.28,2037531.65,1.3,-11.53
13.28,50.1,SM-25-P2,479793.28,2037531.65,1.3,-11.98
13.73,49.7,SM-25-P2,479793.28,2037531.65,1.3,-12.43
14.18,28.5,SM-25-P2,479793.28,2037531.65,1.3,-12.88
14.51,27,SM-25-P2,479793.28,2037531.65,1.3,-13.21
14.74,23.6,SM-25-P2,479793.28,2037531.65,1.3,-13.44
15.08,21.4,SM-25-P2,479793.28,2037531.65,1.3,-13.78
15.41,25.4,SM-25-P2,479793.28,2037531.65,1.3,-14.11
15.64,35.9,SM-25-P2,479793.28,2037531.65,1.3,-14.34
15.86,44.5,SM-25-P2,479793.28,2037531.65,1.3,-14.56
16.09,20.6,SM-25-P2,479793.28,2037531.65,1.3,-14.79
16.31,15.3,SM-25-P2,479793.28,2037531.65,1.3,-15.01
16.54,14.5,SM-25-P2,479793.28,2037531.65,1.3,-15.24
16.88,21.5,SM-25-P2,479793.28,2037531.65,1.3,-15.58
17.33,24.8,SM-25-P2,479793.28,2037531.65,1.3,-16.03
17.77,22.2,SM-25-P2,479793.28,2037531.65,1.3,-16.47
18.23,23.3,SM-25-P2,479793.28,2037531.65,1.3,-16.93
18.67,26.5,SM-25-P2,479793.28,2037531.65,1.3,-17.37
19.01,28.9,SM-25-P2,479793.28,2037531.65,1.3,-17.71
19.24,26.5,SM-25-P2,479793.28,2037531.65,1.3,-17.94
19.58,26.1,SM-25-P2,479793.28,2037531.65,1.3,-18.28
19.91,29,SM-25-P2,479793.28,2037531.65,1.3,-18.61
20.14,26.3,SM-25-P2,479793.28,2037531.65,1.3,-18.84
20.92,23.3,SM-25-P2,479793.28,2037531.65,1.3,-19.62
21.38,21.1,SM-25-P2,479793.28,2037531.65,1.3,-20.08
21.83,28.9,SM-25-P2,479793.28,2037531.65,1.3,-20.53
22.28,20.6,SM-25-P2,479793.28,2037531.65,1.3,-20.98
22.73,27.9,SM-25-P2,479793.28,2037531.65,1.3,-21.43
23.17,25.4,SM-25-P2,479793.28,2037531.65,1.3,-21.87
23.63,27.9,SM-25-P2,479793.28,2037531.65,1.3,-22.33
24.08,22.8,SM-25-P2,479793.28,2037531.65,1.3,-22.78
24.53,35.7,SM-25-P2,479793.28,2037531.65,1.3,-23.23
24.86,39.2,SM-25-P2,479793.28,2037531.65,1.3,-23.56
25.09,25.9,SM-25-P2,479793.28,2037531.65,1.3,-23.79
25.28,34.3,SM-25-P2,479793.28,2037531.65,1.3,-23.98
25.43,47.1,SM-25-P2,479793.28,2037531.65,1.3,-24.13
25.58,24.6,SM-25-P2,479793.28,2037531.65,1.3,-24.28
25.88,25.5,SM-25-P2,479793.28,2037531.65,1.3,-24.58
26.33,27.5,SM-25-P2,479793.28,2037531.65,1.3,-25.03
26.78,31.9,SM-25-P2,479793.28,2037531.65,1.3,-25.48
27.23,28.2,SM-25-P2,479793.28,2037531.65,1.3,-25.93
27.67,31.4,SM-25-P2,479793.28,2037531.65,1.3,-26.37
28.13,26.5,SM-25-P2,479793.28,2037531.65,1.3,-26.83
28.58,26.3,SM-25-P2,479793.28,2037531.65,1.3,-27.28
29.03,27.6,SM-25-P2,479793.28,2037531.65,1.3,-27.73
29.48,26.4,SM-25-P2,479793.28,2037531.65,1.3,-28.18
29.92,26.4,SM-25-P2,479793.28,2037531.65,1.3,-28.62
30.38,26.2,SM-25-P2,479793.28,2037531.65,1.3,-29.08
30.83,23.1,SM-25-P2,479793.28,2037531.65,1.3,-29.53
31.28,20,SM-25-P2,479793.28,2037531.65,1.3,-29.98
31.73,26.1,SM-25-P2,479793.28,2037531.65,1.3,-30.43
32.17,28,SM-25-P2,479793.28,2037531.65,1.3,-30.87
32.63,27.7,SM-25-P2,479793.28,2037531.65,1.3,-31.33
33.08,28.6,SM-25-P2,479793.28,2037531.65,1.3,-31.78
33.53,29.5,SM-25-P2,479793.28,2037531.65,1.3,-32.23
33.86,30.8,SM-25-P2,479793.28,2037531.65,1.3,-32.56
34.09,30.2,SM-25-P2,479793.28,2037531.65,1.3,-32.79
34.42,31.9,SM-25-P2,479793.28,2037531.65,1.3,-33.12
34.72,32.1,SM-25-P2,479793.28,2037531.65,1.3,-33.42
34.88,27.1,SM-25-P2,479793.28,2037531.65,1.3,-33.58
35.03,36.1,SM-25-P2,479793.28,2037531.65,1.3,-33.73
35.33,39.6,SM-25-P2,479793.28,2037531.65,1.3,-34.03
35.78,27.4,SM-25-P2,479793.28,2037531.65,1.3,-34.48
36.23,26.2,SM-25-P2,479793.28,2037531.65,1.3,-34.93
36.67,22.6,SM-25-P2,479793.28,2037531.65,1.3,-35.37
37.13,22.4,SM-25-P2,479793.28,2037531.65,1.3,-35.83
37.58,24.7,SM-25-P2,479793.28,2037531.65,1.3,-36.28
38.03,26.7,SM-25-P2,479793.28,2037531.65,1.3,-36.73
38.48,24.2,SM-25-P2,479793.28,2037531.65,1.3,-37.18
38.81,22.2,SM-25-P2,479793.28,2037531.65,1.3,-37.51
39.04,17,SM-25-P2,479793.28,2037531.65,1.3,-37.74
39.38,19.4,SM-25-P2,479793.28,2037531.65,1.3,-38.08
39.83,19.4,SM-25-P2,479793.28,2037531.65,1.3,-38.53
40.16,22.4,SM-25-P2,479793.28,2037531.65,1.3,-38.86
40.39,19.7,SM-25-P2,479793.28,2037531.65,1.3,-39.09
40.73,26.9,SM-25-P2,479793.28,2037531.65,1.3,-39.43
41.18,30.2,SM-25-P2,479793.28,2037531.65,1.3,-39.88
41.63,24.7,SM-25-P2,479793.28,2037531.65,1.3,-40.33
42.08,24,SM-25-P2,479793.28,2037531.65,1.3,-40.78
42.53,24,SM-25-P2,479793.28,2037531.65,1.3,-41.23
42.98,25.1,SM-25-P2,479793.28,2037531.65,1.3,-41.68
43.43,23.6,SM-25-P2,479793.28,2037531.65,1.3,-42.13
43.88,25.8,SM-25-P2,479793.28,2037531.65,1.3,-42.58
44.33,19.1,SM-25-P2,479793.28,2037531.65,1.3,-43.03
44.78,25.2,SM-25-P2,479793.28,2037531.65,1.3,-43.48
45.23,27.1,SM-25-P2,479793.28,2037531.65,1.3,-43.93
45.68,21.1,SM-25-P2,479793.28,2037531.65,1.3,-44.38
46.13,25.8,SM-25-P2,479793.28,2037531.65,1.3,-44.83
46.58,23.9,SM-25-P2,479793.28,2037531.65,1.3,-45.28
47.03,24.6,SM-25-P2,479793.28,2037531.65,1.3,-45.73
47.4,16.4,SM-25-P2,479793.28,2037531.65,1.3,-46.1
47.83,20.5,SM-25-P2,479793.28,2037531.65,1.3,-46.53
48.38,30.9,SM-25-P2,479793.28,2037531.65,1.3,-47.08
48.71,32.7,SM-25-P2,479793.28,2037531.65,1.3,-47.41
48.94,28.5,SM-25-P2,479793.28,2037531.65,1.3,-47.64
49.28,29.8,SM-25-P2,479793.28,2037531.65,1.3,-47.98
49.73,28.4,SM-25-P2,479793.28,2037531.65,1.3,-48.43
50.18,28.9,SM-25-P2,479793.28,2037531.65,1.3,-48.88
0.23,28.9,SM-06-B1,478330.36,2036080.3,1.47,1.24
0.56,34.2,SM-06-B1,478330.36,2036080.3,1.47,0.91
0.79,30,SM-06-B1,478330.36,2036080.3,1.47,0.68
1.13,44.2,SM-06-B1,478330.36,2036080.3,1.47,0.34
1.58,55.8,SM-06-B1,478330.36,2036080.3,1.47,-0.11
1.91,46.2,SM-06-B1,478330.36,2036080.3,1.47,-0.44
2.14,37.8,SM-06-B1,478330.36,2036080.3,1.47,-0.67
2.48,37.2,SM-06-B1,478330.36,2036080.3,1.47,-1.01
2.93,24.6,SM-06-B1,478330.36,2036080.3,1.47,-1.46
3.38,25.8,SM-06-B1,478330.36,2036080.3,1.47,-1.91
3.83,29.7,SM-06-B1,478330.36,2036080.3,1.47,-2.36
4.16,27.4,SM-06-B1,478330.36,2036080.3,1.47,-2.69
4.39,23.23,SM-06-B1,478330.36,2036080.3,1.47,-2.92
4.72,24.4,SM-06-B1,478330.36,2036080.3,1.47,-3.25
5.18,22.6,SM-06-B1,478330.36,2036080.3,1.47,-3.71
5.63,23.2,SM-06-B1,478330.36,2036080.3,1.47,-4.16
6.07,23.4,SM-06-B1,478330.36,2036080.3,1.47,-4.6
6.41,18.6,SM-06-B1,478330.36,2036080.3,1.47,-4.94
6.64,19.7,SM-06-B1,478330.36,2036080.3,1.47,-5.17
6.86,38.5,SM-06-B1,478330.36,2036080.3,1.47,-5.39
7.09,19.1,SM-06-B1,478330.36,2036080.3,1.47,-5.62
7.43,20.4,SM-06-B1,478330.36,2036080.3,1.47,-5.96
7.88,18.5,SM-06-B1,478330.36,2036080.3,1.47,-6.41
8.21,15.5,SM-06-B1,478330.36,2036080.3,1.47,-6.74
8.44,17.2,SM-06-B1,478330.36,2036080.3,1.47,-6.97
8.78,19.8,SM-06-B1,478330.36,2036080.3,1.47,-7.31
9.23,20.8,SM-06-B1,478330.36,2036080.3,1.47,-7.76
9.68,20.4,SM-06-B1,478330.36,2036080.3,1.47,-8.21
10.13,17.4,SM-06-B1,478330.36,2036080.3,1.47,-8.66
10.46,15.1,SM-06-B1,478330.36,2036080.3,1.47,-8.99
10.69,27.4,SM-06-B1,478330.36,2036080.3,1.47,-9.22
11.03,38.3,SM-06-B1,478330.36,2036080.3,1.47,-9.56
11.36,26.1,SM-06-B1,478330.36,2036080.3,1.47,-9.89
11.59,22.4,SM-06-B1,478330.36,2036080.3,1.47,-10.12
11.93,19.9,SM-06-B1,478330.36,2036080.3,1.47,-10.46
12.38,20.2,SM-06-B1,478330.36,2036080.3,1.47,-10.91
12.83,21.5,SM-06-B1,478330.36,2036080.3,1.47,-11.36
13.28,19,SM-06-B1,478330.36,2036080.3,1.47,-11.81
13.61,23.8,SM-06-B1,478330.36,2036080.3,1.47,-12.14
13.84,20.1,SM-06-B1,478330.36,2036080.3,1.47,-12.37
14.18,21.8,SM-06-B1,478330.36,2036080.3,1.47,-12.71
14.51,24.8,SM-06-B1,478330.36,2036080.3,1.47,-13.04
14.74,22.7,SM-06-B1,478330.36,2036080.3,1.47,-13.27
15.08,23.1,SM-06-B1,478330.36,2036080.3,1.47,-13.61
15.53,25.2,SM-06-B1,478330.36,2036080.3,1.47,-14.06
15.83,23.2,SM-06-B1,478330.36,2036080.3,1.47,-14.36
15.98,22.8,SM-06-B1,478330.36,2036080.3,1.47,-14.51
16.13,22.8,SM-06-B1,478330.36,2036080.3,1.47,-14.66
16.27,23.1,SM-06-B1,478330.36,2036080.3,1.47,-14.8
16.43,22.5,SM-06-B1,478330.36,2036080.3,1.47,-14.96
16.58,21.3,SM-06-B1,478330.36,2036080.3,1.47,-15.11
16.88,22.7,SM-06-B1,478330.36,2036080.3,1.47,-15.41
17.33,21.7,SM-06-B1,478330.36,2036080.3,1.47,-15.86
17.61,23.9,SM-06-B1,478330.36,2036080.3,1.47,-16.14
17.72,21.6,SM-06-B1,478330.36,2036080.3,1.47,-16.25
17.83,22,SM-06-B1,478330.36,2036080.3,1.47,-16.36
17.94,21.8,SM-06-B1,478330.36,2036080.3,1.47,-16.47
18.23,22.1,SM-06-B1,478330.36,2036080.3,1.47,-16.76
18.67,22.9,SM-06-B1,478330.36,2036080.3,1.47,-17.2
19.13,24.5,SM-06-B1,478330.36,2036080.3,1.47,-17.66
19.41,27.2,SM-06-B1,478330.36,2036080.3,1.47,-17.94
19.52,22.5,SM-06-B1,478330.36,2036080.3,1.47,-18.05
19.63,31.8,SM-06-B1,478330.36,2036080.3,1.47,-18.16
19.74,23.7,SM-06-B1,478330.36,2036080.3,1.47,-18.27
20.02,21,SM-06-B1,478330.36,2036080.3,1.47,-18.55
20.48,20,SM-06-B1,478330.36,2036080.3,1.47,-19.01
20.92,21.69,SM-06-B1,478330.36,2036080.3,1.47,-19.45
21.21,20.7,SM-06-B1,478330.36,2036080.3,1.47,-19.74
21.32,37.4,SM-06-B1,478330.36,2036080.3,1.47,-19.85
21.43,23.5,SM-06-B1,478330.36,2036080.3,1.47,-19.96
21.54,34.5,SM-06-B1,478330.36,2036080.3,1.47,-20.07
21.68,30.3,SM-06-B1,478330.36,2036080.3,1.47,-20.21
21.83,25.7,SM-06-B1,478330.36,2036080.3,1.47,-20.36
21.98,19.4,SM-06-B1,478330.36,2036080.3,1.47,-20.51
22.28,21.2,SM-06-B1,478330.36,2036080.3,1.47,-20.81
22.61,24.9,SM-06-B1,478330.36,2036080.3,1.47,-21.14
22.84,32.4,SM-06-B1,478330.36,2036080.3,1.47,-21.37
23.01,28.3,SM-06-B1,478330.36,2036080.3,1.47,-21.54
23.12,38.9,SM-06-B1,478330.36,2036080.3,1.47,-21.65
23.23,21.8,SM-06-B1,478330.36,2036080.3,1.47,-21.76
23.34,25.7,SM-06-B1,478330.36,2036080.3,1.47,-21.87
